Postcode,Locality,State,Category,Lat,Long
200,AUSTRALIAN NATIONAL UNIVERSITY,ACT,Post Office Boxes,-35.277272,149.117136
221,BARTON,ACT,LVR,-35.201372,149.095065
800,DARWIN,NT,Delivery Area,-12.801028,130.955789
801,DARWIN,NT,Post Office Boxes,-12.801028,130.955789
804,PARAP,NT,Post Office Boxes,-12.432181,130.84331
810,ALAWA,NT,Delivery Area,-12.378451,130.877014
810,BRINKIN,NT,Delivery Area,-12.378451,130.877014
810,CASUARINA,NT,Delivery Area,-12.378451,130.877014
810,COCONUT GROVE,NT,Delivery Area,-12.378451,130.877014
810,JINGILI,NT,Delivery Area,-12.378451,130.877014
810,LEE POINT,NT,Delivery Area,-12.378451,130.877014
810,LYONS,NT,Delivery Area,-12.378451,130.877014
810,MILLNER,NT,Delivery Area,-12.378451,130.877014
810,MOIL,NT,Delivery Area,-12.378451,130.877014
810,MUIRHEAD,NT,Delivery Area,-12.378451,130.877014
810,NAKARA,NT,Delivery Area,-12.378451,130.877014
810,NIGHTCLIFF,NT,Delivery Area,-12.378451,130.877014
810,RAPID CREEK,NT,Delivery Area,-12.378451,130.877014
810,TIWI,NT,Delivery Area,-12.378451,130.877014
810,WAGAMAN,NT,Delivery Area,-12.378451,130.877014
810,WANGURI,NT,Delivery Area,-12.378451,130.877014
811,CASUARINA,NT,Post Office Boxes,-12.376597,130.850489
812,ANULA,NT,Delivery Area,-12.400091,130.913672
812,BUFFALO CREEK,NT,Delivery Area,-12.400091,130.913672
812,HOLMES,NT,Delivery Area,-12.400091,130.913672
812,KARAMA,NT,Delivery Area,-12.400091,130.913672
812,LEANYER,NT,Delivery Area,-12.400091,130.913672
812,MALAK,NT,Delivery Area,-12.400091,130.913672
812,MARRARA,NT,Delivery Area,-12.400091,130.913672
812,NORTHLAKES,NT,Delivery Area,-12.400091,130.913672
812,SANDERSON,NT,Delivery Area,-12.400091,130.913672
812,WOODLEIGH GARDENS,NT,Delivery Area,-12.400091,130.913672
812,WULAGI,NT,Delivery Area,-12.400091,130.913672
813,SANDERSON,NT,Post Office Boxes,0,0
814,NIGHTCLIFF,NT,Post Office Boxes,-12.382572,130.853877
815,CHARLES DARWIN UNIVERSITY,NT,Post Office Boxes,0,0
820,BAGOT,NT,Delivery Area,-12.410444,130.856124
820,BAYVIEW,NT,Delivery Area,-12.410444,130.856124
820,CHARLES DARWIN,NT,Delivery Area,-12.410444,130.856124
820,COONAWARRA,NT,Delivery Area,-12.410444,130.856124
820,CULLEN BAY,NT,Delivery Area,-12.410444,130.856124
820,DARWIN DC,NT,Delivery Area,-12.410444,130.856124
820,DARWIN INTERNATIONAL AIRPORT,NT,Delivery Area,-12.410444,130.856124
820,DARWIN MC,NT,Delivery Area,-12.410444,130.856124
820,EAST POINT,NT,Delivery Area,-12.410444,130.856124
820,EATON,NT,Delivery Area,-12.410444,130.856124
820,FANNIE BAY,NT,Delivery Area,-12.410444,130.856124
820,LARRAKEYAH,NT,Delivery Area,-12.410444,130.856124
820,LUDMILLA,NT,Delivery Area,-12.410444,130.856124
820,PARAP,NT,Delivery Area,-12.410444,130.856124
820,RAAF BASE DARWIN,NT,Delivery Area,-12.410444,130.856124
820,STUART PARK,NT,Delivery Area,-12.410444,130.856124
820,THE GARDENS,NT,Delivery Area,-12.410444,130.856124
820,THE NARROWS,NT,Delivery Area,-12.410444,130.856124
820,WINNELLIE,NT,Delivery Area,-12.410444,130.856124
820,WOOLNER,NT,Delivery Area,-12.410444,130.856124
821,WINNELLIE,NT,Post Office Boxes,-12.426641,130.882367
822,ACACIA HILLS,NT,Post Office Boxes,-12.799278,131.131697
822,ANGURUGU,NT,Post Office Boxes,-12.799278,131.131697
822,ANINDILYAKWA,NT,Post Office Boxes,-12.799278,131.131697
822,ANNIE RIVER,NT,Post Office Boxes,-12.799278,131.131697
822,BATHURST ISLAND,NT,Post Office Boxes,-12.799278,131.131697
822,BEES CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,BELYUEN,NT,Post Office Boxes,-12.799278,131.131697
822,BLACK JUNGLE,NT,Post Office Boxes,-12.799278,131.131697
822,BLACKMORE,NT,Post Office Boxes,-12.799278,131.131697
822,BORDER STORE,NT,Post Office Boxes,-12.799278,131.131697
822,BURRUNDIE,NT,Post Office Boxes,-12.799278,131.131697
822,BYNOE,NT,Post Office Boxes,-12.799278,131.131697
822,BYNOE HARBOUR,NT,Post Office Boxes,-12.799278,131.131697
822,CAMP CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,CHANNEL ISLAND,NT,Post Office Boxes,-12.799278,131.131697
822,CHARLES DARWIN,NT,Post Office Boxes,-12.799278,131.131697
822,CHARLOTTE,NT,Post Office Boxes,-12.799278,131.131697
822,CLARAVALE,NT,Post Office Boxes,-12.799278,131.131697
822,COBOURG,NT,Post Office Boxes,-12.799278,131.131697
822,COLLETT CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,COOMALIE CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,COX PENINSULA,NT,Post Office Boxes,-12.799278,131.131697
822,CROKER ISLAND,NT,Post Office Boxes,-12.799278,131.131697
822,DALY,NT,Post Office Boxes,-12.799278,131.131697
822,DALY RIVER,NT,Post Office Boxes,-12.799278,131.131697
822,DARWIN MC,NT,Post Office Boxes,-12.799278,131.131697
822,DARWIN RIVER DAM,NT,Post Office Boxes,-12.799278,131.131697
822,DELISSAVILLE,NT,Post Office Boxes,-12.799278,131.131697
822,DOUGLAS-DALY,NT,Post Office Boxes,-12.799278,131.131697
822,EAST ARM,NT,Post Office Boxes,-12.799278,131.131697
822,EAST ARNHEM,NT,Post Office Boxes,-12.799278,131.131697
822,ELRUNDIE,NT,Post Office Boxes,-12.799278,131.131697
822,EVA VALLEY,NT,Post Office Boxes,-12.799278,131.131697
822,FINNISS VALLEY,NT,Post Office Boxes,-12.799278,131.131697
822,FLEMING,NT,Post Office Boxes,-12.799278,131.131697
822,FLY CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,FREDS PASS,NT,Post Office Boxes,-12.799278,131.131697
822,GALIWINKU,NT,Post Office Boxes,-12.799278,131.131697
822,GLYDE POINT,NT,Post Office Boxes,-12.799278,131.131697
822,GOULBURN ISLAND,NT,Post Office Boxes,-12.799278,131.131697
822,GUNBALANYA,NT,Post Office Boxes,-12.799278,131.131697
822,GUNN POINT,NT,Post Office Boxes,-12.799278,131.131697
822,HAYES CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,HIDDEN VALLEY,NT,Post Office Boxes,-12.799278,131.131697
822,HOTHAM,NT,Post Office Boxes,-12.799278,131.131697
822,HUGHES,NT,Post Office Boxes,-12.799278,131.131697
822,KAKADU,NT,Post Office Boxes,-12.799278,131.131697
822,KOOLPINYAH,NT,Post Office Boxes,-12.799278,131.131697
822,LAKE BENNETT,NT,Post Office Boxes,-12.799278,131.131697
822,LAMBELLS LAGOON,NT,Post Office Boxes,-12.799278,131.131697
822,LITCHFIELD PARK,NT,Post Office Boxes,-12.799278,131.131697
822,LIVINGSTONE,NT,Post Office Boxes,-12.799278,131.131697
822,LLOYD CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,MANDORAH,NT,Post Office Boxes,-12.799278,131.131697
822,MANINGRIDA,NT,Post Office Boxes,-12.799278,131.131697
822,MARANUNGA,NT,Post Office Boxes,-12.799278,131.131697
822,MARGARET RIVER,NT,Post Office Boxes,-12.799278,131.131697
822,MARRAKAI,NT,Post Office Boxes,-12.799278,131.131697
822,MCMINNS LAGOON,NT,Post Office Boxes,-12.799278,131.131697
822,MICKETT CREEK,NT,Post Office Boxes,-12.799278,131.131697
822,MIDDLE POINT,NT,Post Office Boxes,-12.799278,131.131697
822,MILIKAPITI,NT,Post Office Boxes,-12.799278,131.131697
822,MILINGIMBI,NT,Post Office Boxes,-12.799278,131.131697
822,MILLWOOD,NT,Post Office Boxes,-12.799278,131.131697
822,MILYAKBURRA,NT,Post Office Boxes,-12.799278,131.131697
822,MINJILANG,NT,Post Office Boxes,-12.799278,131.131697
822,MOUNT BUNDEY,NT,Post Office Boxes,-12.799278,131.131697
822,MURRUMUJUK,NT,Post Office Boxes,-12.799278,131.131697
822,NAUIYU,NT,Post Office Boxes,-12.799278,131.131697
822,NEMARLUK,NT,Post Office Boxes,-12.799278,131.131697
822,NGANMARRIYANGA,NT,Post Office Boxes,-12.799278,131.131697
822,NGUIU,NT,Post Office Boxes,-12.799278,131.131697
822,NUMBULWAR,NT,Post Office Boxes,-12.799278,131.131697
822,NUMBURINDI,NT,Post Office Boxes,-12.799278,131.131697
822,OENPELLI,NT,Post Office Boxes,-12.799278,131.131697
822,PALUMPA,NT,Post Office Boxes,-12.799278,131.131697
822,PEPPIMENARTI,NT,Post Office Boxes,-12.799278,131.131697
822,PIRLANGIMPI,NT,Post Office Boxes,-12.799278,131.131697
822,POINT STEPHENS,NT,Post Office Boxes,-12.799278,131.131697
822,POINT STUART,NT,Post Office Boxes,-12.799278,131.131697
822,PULARUMPI,NT,Post Office Boxes,-12.799278,131.131697
822,RAKULA,NT,Post Office Boxes,-12.799278,131.131697
822,RAMINGINING,NT,Post Office Boxes,-12.799278,131.131697
822,ROBIN FALLS,NT,Post Office Boxes,-12.799278,131.131697
822,RUM JUNGLE,NT,Post Office Boxes,-12.799278,131.131697
822,SANDPALMS ROADHOUSE,NT,Post Office Boxes,-12.799278,131.131697
822,SOUTHPORT,NT,Post Office Boxes,-12.799278,131.131697
822,STAPLETON,NT,Post Office Boxes,-12.799278,131.131697
822,THAMARRURR,NT,Post Office Boxes,-12.799278,131.131697
822,TIPPERARY,NT,Post Office Boxes,-12.799278,131.131697
822,TIVENDALE,NT,Post Office Boxes,-12.799278,131.131697
822,TIWI ISLANDS,NT,Post Office Boxes,-12.799278,131.131697
822,TORTILLA FLATS,NT,Post Office Boxes,-12.799278,131.131697
822,TUMBLING WATERS,NT,Post Office Boxes,-12.799278,131.131697
822,UMBAKUMBA,NT,Post Office Boxes,-12.799278,131.131697
822,VERNON ISLANDS,NT,Post Office Boxes,-12.799278,131.131697
822,WADEYE,NT,Post Office Boxes,-12.799278,131.131697
822,WAGAIT BEACH,NT,Post Office Boxes,-12.799278,131.131697
822,WAK WAK,NT,Post Office Boxes,-12.799278,131.131697
822,WARRUWI,NT,Post Office Boxes,-12.799278,131.131697
822,WEDDELL,NT,Post Office Boxes,-12.799278,131.131697
822,WEST ARNHEM,NT,Post Office Boxes,-12.799278,131.131697
822,WICKHAM,NT,Post Office Boxes,-12.799278,131.131697
822,WINNELLIE,NT,Post Office Boxes,-12.799278,131.131697
822,WISHART,NT,Post Office Boxes,-12.799278,131.131697
822,WOOLANING,NT,Post Office Boxes,-12.799278,131.131697
828,BERRIMAH,NT,Delivery Area,-12.474896,130.907378
828,KNUCKEY LAGOON,NT,Delivery Area,-12.474896,130.907378
829,HOLTZE,NT,Delivery Area,-14.460879,132.280002
829,PINELANDS,NT,Delivery Area,-14.460879,132.280002
830,ARCHER,NT,Delivery Area,-12.487233,130.972637
830,DRIVER,NT,Delivery Area,-12.487233,130.972637
830,DURACK,NT,Delivery Area,-12.487233,130.972637
830,FARRAR,NT,Delivery Area,-12.487233,130.972637
830,GRAY,NT,Delivery Area,-12.487233,130.972637
830,MARLOW LAGOON,NT,Delivery Area,-12.487233,130.972637
830,MOULDEN,NT,Delivery Area,-12.487233,130.972637
830,PALMERSTON,NT,Delivery Area,-12.487233,130.972637
830,SHOAL BAY,NT,Delivery Area,-12.487233,130.972637
830,WOODROFFE,NT,Delivery Area,-12.487233,130.972637
830,YARRAWONGA,NT,Delivery Area,-12.487233,130.972637
831,PALMERSTON,NT,Post Office Boxes,-12.480066,130.984006
832,BAKEWELL,NT,Delivery Area,-12.492269,130.990891
832,BELLAMACK,NT,Delivery Area,-12.492269,130.990891
832,GUNN,NT,Delivery Area,-12.492269,130.990891
832,JOHNSTON,NT,Delivery Area,-12.492269,130.990891
832,MITCHELL,NT,Delivery Area,-12.492269,130.990891
832,ROSEBERY,NT,Delivery Area,-12.492269,130.990891
832,ROSEBERY HEIGHTS,NT,Delivery Area,-12.492269,130.990891
832,ZUCCOLI,NT,Delivery Area,-12.492269,130.990891
835,COOLALINGA,NT,Delivery Area,-12.48138,131.029173
835,HOWARD SPRINGS,NT,Delivery Area,-12.48138,131.029173
835,VIRGINIA,NT,Delivery Area,-12.48138,131.029173
836,GIRRAWEEN,NT,Delivery Area,-12.525546,131.103025
836,HERBERT,NT,Delivery Area,-12.525546,131.103025
836,HUMPTY DOO,NT,Delivery Area,-12.525546,131.103025
837,MANTON,NT,Delivery Area,-12.460094,130.842663
837,NOONAMAH,NT,Delivery Area,-12.460094,130.842663
838,BERRY SPRINGS,NT,Delivery Area,-12.709507,130.995407
840,DUNDEE BEACH,NT,Delivery Area,-12.717562,130.351316
840,DUNDEE DOWNS,NT,Delivery Area,-12.717562,130.351316
840,DUNDEE FOREST,NT,Delivery Area,-12.717562,130.351316
841,DARWIN RIVER,NT,Delivery Area,-12.801028,130.955789
845,BATCHELOR,NT,Delivery Area,-13.038663,131.072091
846,ADELAIDE RIVER,NT,Delivery Area,-13.226806,131.098416
847,PINE CREEK,NT,Delivery Area,-13.824123,131.835799
850,COSSACK,NT,Delivery Area,-14.464497,132.262021
850,EMUNGALAN,NT,Delivery Area,-14.464497,132.262021
850,KATHERINE,NT,Delivery Area,-14.464497,132.262021
850,KATHERINE EAST,NT,Delivery Area,-14.464497,132.262021
850,KATHERINE SOUTH,NT,Delivery Area,-14.464497,132.262021
850,LANSDOWNE,NT,Delivery Area,-14.464497,132.262021
851,KATHERINE,NT,Post Office Boxes,-14.464497,132.262021
852,ARNOLD,NT,Delivery Area,-14.92267,133.064654
852,BAINES,NT,Delivery Area,-14.92267,133.064654
852,BARUNGA,NT,Delivery Area,-14.92267,133.064654
852,BESWICK,NT,Delivery Area,-14.92267,133.064654
852,BESWICK CREEK,NT,Delivery Area,-14.92267,133.064654
852,BINJARI,NT,Delivery Area,-14.92267,133.064654
852,BIRDUM,NT,Delivery Area,-14.92267,133.064654
852,BRADSHAW,NT,Delivery Area,-14.92267,133.064654
852,BUCHANAN,NT,Delivery Area,-14.92267,133.064654
852,BULMAN WEEMOL,NT,Delivery Area,-14.92267,133.064654
852,CRESWELL,NT,Delivery Area,-14.92267,133.064654
852,DAGURAGU,NT,Delivery Area,-14.92267,133.064654
852,DALY WATERS,NT,Delivery Area,-14.92267,133.064654
852,DELAMERE,NT,Delivery Area,-14.92267,133.064654
852,DUNMARRA,NT,Delivery Area,-14.92267,133.064654
852,EDITH,NT,Delivery Area,-14.92267,133.064654
852,ELSEY,NT,Delivery Area,-14.92267,133.064654
852,ELSEY STATION,NT,Delivery Area,-14.92267,133.064654
852,FLORINA,NT,Delivery Area,-14.92267,133.064654
852,FLYING FOX,NT,Delivery Area,-14.92267,133.064654
852,GREGORY,NT,Delivery Area,-14.92267,133.064654
852,GULUNG MARDRULK,NT,Delivery Area,-14.92267,133.064654
852,GURINDJI,NT,Delivery Area,-14.92267,133.064654
852,JILKMINGGAN,NT,Delivery Area,-14.92267,133.064654
852,KALKARINDJI,NT,Delivery Area,-14.92267,133.064654
852,KATHERINE,NT,Delivery Area,-14.92267,133.064654
852,LAJAMANU,NT,Delivery Area,-14.92267,133.064654
852,LARRIMAH,NT,Delivery Area,-14.92267,133.064654
852,LIMMEN,NT,Delivery Area,-14.92267,133.064654
852,MANBULLOO,NT,Delivery Area,-14.92267,133.064654
852,MARANBOY,NT,Delivery Area,-14.92267,133.064654
852,MATARANKA,NT,Delivery Area,-14.92267,133.064654
852,MCARTHUR,NT,Delivery Area,-14.92267,133.064654
852,MINIYERI,NT,Delivery Area,-14.92267,133.064654
852,NGUKURR,NT,Delivery Area,-14.92267,133.064654
852,NITMILUK,NT,Delivery Area,-14.92267,133.064654
852,PELLEW ISLANDS,NT,Delivery Area,-14.92267,133.064654
852,PIGEON HOLE,NT,Delivery Area,-14.92267,133.064654
852,ROBINSON RIVER,NT,Delivery Area,-14.92267,133.064654
852,STURT PLATEAU,NT,Delivery Area,-14.92267,133.064654
852,TANAMI EAST,NT,Delivery Area,-14.92267,133.064654
852,TIMBER CREEK,NT,Delivery Area,-14.92267,133.064654
852,TOP SPRINGS,NT,Delivery Area,-14.92267,133.064654
852,URALLA,NT,Delivery Area,-14.92267,133.064654
852,VENN,NT,Delivery Area,-14.92267,133.064654
852,VICTORIA RIVER,NT,Delivery Area,-14.92267,133.064654
852,VICTORIA RIVER DOWNS,NT,Delivery Area,-14.92267,133.064654
852,WARUMUNGU,NT,Delivery Area,-14.92267,133.064654
852,WAVE HILL,NT,Delivery Area,-14.92267,133.064654
852,WILTON,NT,Delivery Area,-14.92267,133.064654
852,YARRALIN,NT,Delivery Area,-14.92267,133.064654
853,TINDAL,NT,Delivery Area,0,0
854,BORROLOOLA,NT,Delivery Area,-16.81839,137.14707
854,KING ASH BAY,NT,Delivery Area,-16.81839,137.14707
860,TENNANT CREEK,NT,Delivery Area,-19.648306,134.186642
861,BRUNCHILLY,NT,Post Office Boxes,-18.94406,134.318373
861,TENNANT CREEK,NT,Post Office Boxes,-18.94406,134.318373
862,AVON DOWNS,NT,Delivery Area,-20.231104,137.762232
862,CALVERT,NT,Delivery Area,-20.231104,137.762232
862,CRESSWELL DOWNS,NT,Delivery Area,-20.231104,137.762232
862,ELLIOTT,NT,Delivery Area,-20.231104,137.762232
862,HELEN SPRINGS,NT,Delivery Area,-20.231104,137.762232
862,MUCKATY STATION,NT,Delivery Area,-20.231104,137.762232
862,NEWCASTLE WATERS,NT,Delivery Area,-20.231104,137.762232
862,NICHOLSON,NT,Delivery Area,-20.231104,137.762232
862,PAMAYU,NT,Delivery Area,-20.231104,137.762232
862,PHILLIP CREEK STATION,NT,Delivery Area,-20.231104,137.762232
862,RENNER SPRINGS,NT,Delivery Area,-20.231104,137.762232
862,TABLELANDS,NT,Delivery Area,-20.231104,137.762232
862,TENNANT CREEK,NT,Delivery Area,-20.231104,137.762232
862,THREE WAYS,NT,Delivery Area,-20.231104,137.762232
862,WARREGO,NT,Delivery Area,-20.231104,137.762232
862,WOLLOGORANG STATION,NT,Delivery Area,-20.231104,137.762232
862,WYCLIFFE WELL,NT,Delivery Area,-20.231104,137.762232
870,ALICE SPRINGS,NT,Delivery Area,-12.436101,130.84059
870,ARALUEN,NT,Delivery Area,-12.436101,130.84059
870,ARUMBERA,NT,Delivery Area,-12.436101,130.84059
870,BRAITLING,NT,Delivery Area,-12.436101,130.84059
870,CICCONE,NT,Delivery Area,-12.436101,130.84059
870,CONNELLAN,NT,Delivery Area,-12.436101,130.84059
870,DESERT SPRINGS,NT,Delivery Area,-12.436101,130.84059
870,EAST SIDE,NT,Delivery Area,-12.436101,130.84059
870,FLYNN,NT,Delivery Area,-12.436101,130.84059
870,GILLEN,NT,Delivery Area,-12.436101,130.84059
870,ILPARPA,NT,Delivery Area,-12.436101,130.84059
870,IRLPME,NT,Delivery Area,-12.436101,130.84059
870,LARAPINTA,NT,Delivery Area,-12.436101,130.84059
870,MOUNT JOHNS,NT,Delivery Area,-12.436101,130.84059
870,ROSS,NT,Delivery Area,-12.436101,130.84059
870,SADADEEN,NT,Delivery Area,-12.436101,130.84059
870,STUART,NT,Delivery Area,-12.436101,130.84059
870,THE GAP,NT,Delivery Area,-12.436101,130.84059
870,UNDOOLYA,NT,Delivery Area,-12.436101,130.84059
870,WHITE GUMS,NT,Delivery Area,-12.436101,130.84059
871,ALICE SPRINGS,NT,Post Office Boxes,-12.436101,130.84059
872,AHERRENGE,NT,Delivery Area,-20.998545,134.3822
872,ALI CURUNG,NT,Delivery Area,-20.998545,134.3822
872,ALICE SPRINGS,NT,Delivery Area,-20.998545,134.3822
872,AMATA,NT,Delivery Area,-20.998545,134.3822
872,AMOONGUNA,NT,Delivery Area,-20.998545,134.3822
872,AMPILATWATJA,NT,Delivery Area,-20.998545,134.3822
872,ANATYE,NT,Delivery Area,-20.998545,134.3822
872,ANMATJERE,NT,Delivery Area,-20.998545,134.3822
872,ANTEWENEGERRDE,NT,Delivery Area,-20.998545,134.3822
872,AREYONGA,NT,Delivery Area,-20.998545,134.3822
872,ATITJERE,NT,Delivery Area,-20.998545,134.3822
872,AYERS ROCK,NT,Delivery Area,-20.998545,134.3822
872,BARROW CREEK,NT,Delivery Area,-20.998545,134.3822
872,BURT PLAIN,NT,Delivery Area,-20.998545,134.3822
872,CANTEEN CREEK,NT,Delivery Area,-20.998545,134.3822
872,CHILLA WELL,NT,Delivery Area,-20.998545,134.3822
872,COSTELLO,NT,Delivery Area,-20.998545,134.3822
872,DAVENPORT,NT,Delivery Area,-20.998545,134.3822
872,DOCKER RIVER,NT,Delivery Area,-20.998545,134.3822
872,ENGAWALA,NT,Delivery Area,-20.998545,134.3822
872,ERLDUNDA,NT,Delivery Area,-20.998545,134.3822
872,ERNABELLA,SA,Delivery Area,-20.998545,134.3822
872,FINKE,NT,Delivery Area,-20.998545,134.3822
872,FREGON,SA,Delivery Area,-20.998545,134.3822
872,GHAN,NT,Delivery Area,-20.998545,134.3822
872,GIBSON DESERT NORTH,WA,Delivery Area,-20.998545,134.3822
872,GIBSON DESERT SOUTH,WA,Delivery Area,-20.998545,134.3822
872,HAASTS BLUFF,NT,Delivery Area,-20.998545,134.3822
872,HALE,NT,Delivery Area,-20.998545,134.3822
872,HART,NT,Delivery Area,-20.998545,134.3822
872,HART RANGE,NT,Delivery Area,-20.998545,134.3822
872,HERMANNSBURG,NT,Delivery Area,-20.998545,134.3822
872,HUGH,NT,Delivery Area,-20.998545,134.3822
872,IMANPA,NT,Delivery Area,-20.998545,134.3822
872,INDULKANA,SA,Delivery Area,-20.998545,134.3822
872,ININTI STORE,NT,Delivery Area,-20.998545,134.3822
872,JAY CREEK,NT,Delivery Area,-20.998545,134.3822
872,KALTUKATJARA,NT,Delivery Area,-20.998545,134.3822
872,KINTORE,NT,Delivery Area,-20.998545,134.3822
872,KIWIRRKURRA,NT,Delivery Area,-20.998545,134.3822
872,KULGERA,NT,Delivery Area,-20.998545,134.3822
872,KUNPARRKA,NT,Delivery Area,-20.998545,134.3822
872,LAKE MACKAY,NT,Delivery Area,-20.998545,134.3822
872,LARAMBA,NT,Delivery Area,-20.998545,134.3822
872,MEREENIE,NT,Delivery Area,-20.998545,134.3822
872,MIMILI,SA,Delivery Area,-20.998545,134.3822
872,MOUNT LIEBIG,NT,Delivery Area,-20.998545,134.3822
872,MOUNT ZEIL,NT,Delivery Area,-20.998545,134.3822
872,MULGA BORE,NT,Delivery Area,-20.998545,134.3822
872,MURPUTJA HOMELANDS,NT,Delivery Area,-20.998545,134.3822
872,MUTITJULU,NT,Delivery Area,-20.998545,134.3822
872,NAMATJIRA,NT,Delivery Area,-20.998545,134.3822
872,NGAANYATJARRA-GILES,WA,Delivery Area,-20.998545,134.3822
872,NYAPARI,NT,Delivery Area,-20.998545,134.3822
872,NYIRRIPI,NT,Delivery Area,-20.998545,134.3822
872,PAPUNYA,NT,Delivery Area,-20.998545,134.3822
872,PATJARR,NT,Delivery Area,-20.998545,134.3822
872,PETERMANN,NT,Delivery Area,-20.998545,134.3822
872,PITJANTJATJARA HOMELANDS,NT,Delivery Area,-20.998545,134.3822
872,SANDOVER,NT,Delivery Area,-20.998545,134.3822
872,SANTA TERESA,NT,Delivery Area,-20.998545,134.3822
872,SIMPSON,NT,Delivery Area,-20.998545,134.3822
872,TANAMI,NT,Delivery Area,-20.998545,134.3822
872,TARA,NT,Delivery Area,-20.998545,134.3822
872,THANGKENHARENGE,NT,Delivery Area,-20.998545,134.3822
872,TI TREE,NT,Delivery Area,-20.998545,134.3822
872,TITJIKALA,NT,Delivery Area,-20.998545,134.3822
872,TJIRRKARLI,NT,Delivery Area,-20.998545,134.3822
872,TJUKURLA,NT,Delivery Area,-20.998545,134.3822
872,ULURU,NT,Delivery Area,-20.998545,134.3822
872,UMPANGARA,NT,Delivery Area,-20.998545,134.3822
872,URAPUNTJA,NT,Delivery Area,-20.998545,134.3822
872,WALLACE ROCKHOLE,NT,Delivery Area,-20.998545,134.3822
872,WANARN,NT,Delivery Area,-20.998545,134.3822
872,WILLOWRA,NT,Delivery Area,-20.998545,134.3822
872,WILORA,NT,Delivery Area,-20.998545,134.3822
872,WINGELLINA,NT,Delivery Area,-20.998545,134.3822
872,WUTUNUGURRA,NT,Delivery Area,-20.998545,134.3822
872,YUELAMU,NT,Delivery Area,-20.998545,134.3822
872,YUENDUMU,NT,Delivery Area,-20.998545,134.3822
872,YULARA,NT,Delivery Area,-20.998545,134.3822
880,GAPUWIYAK,NT,Delivery Area,-12.378064,130.871791
880,GOVE,NT,Delivery Area,-12.378064,130.871791
880,GUNYANGARA,NT,Delivery Area,-12.378064,130.871791
880,NHULUNBUY,NT,Delivery Area,-12.378064,130.871791
880,YIRRKALA,NT,Delivery Area,-12.378064,130.871791
881,NHULUNBUY,NT,Post Office Boxes,-12.18421,136.783889
885,ALYANGULA,NT,Delivery Area,0,0
886,JABIRU,NT,Delivery Area,-12.381028,130.893097
906,WINNELLIE,NT,LVR,-12.426641,130.882367
907,WINNELLIE,NT,LVR,-12.426641,130.882367
909,CHARLES DARWIN UNIVERSITY,NT,LVR,0,0
1001,SYDNEY,NSW,LVR,-33.794883,151.268071
1002,SYDNEY,NSW,LVR,-33.794883,151.268071
1003,SYDNEY,NSW,LVR,-33.794883,151.268071
1004,SYDNEY,NSW,LVR,-33.794883,151.268071
1005,SYDNEY,NSW,LVR,-33.794883,151.268071
1006,SYDNEY,NSW,LVR,-33.794883,151.268071
1007,SYDNEY,NSW,LVR,-33.794883,151.268071
1008,SYDNEY,NSW,LVR,-33.794883,151.268071
1009,SYDNEY,NSW,LVR,-33.794883,151.268071
1010,SYDNEY,NSW,LVR,-33.794883,151.268071
1011,SYDNEY,NSW,LVR,-33.794883,151.268071
1020,SYDNEY,NSW,LVR,-33.794883,151.268071
1021,SYDNEY,NSW,LVR,-33.794883,151.268071
1022,SYDNEY,NSW,LVR,-33.794883,151.268071
1023,SYDNEY,NSW,LVR,-33.794883,151.268071
1025,SYDNEY,NSW,LVR,-33.794883,151.268071
1026,SYDNEY,NSW,LVR,-33.794883,151.268071
1027,SYDNEY,NSW,LVR,-33.794883,151.268071
1028,SYDNEY,NSW,LVR,-33.794883,151.268071
1029,SYDNEY,NSW,LVR,-33.794883,151.268071
1030,SYDNEY,NSW,LVR,-33.794883,151.268071
1031,SYDNEY,NSW,LVR,-33.794883,151.268071
1032,SYDNEY,NSW,LVR,-33.662834,150.874182
1033,SYDNEY,NSW,LVR,-33.794883,151.268071
1034,SYDNEY,NSW,LVR,-33.794883,151.268071
1035,SYDNEY,NSW,LVR,-33.794883,151.268071
1036,SYDNEY,NSW,LVR,-33.794883,151.268071
1037,SYDNEY,NSW,LVR,-33.794883,151.268071
1038,SYDNEY,NSW,LVR,-33.794883,151.268071
1039,SYDNEY,NSW,LVR,-33.794883,151.268071
1040,SYDNEY,NSW,LVR,-33.794883,151.268071
1041,SYDNEY,NSW,LVR,-33.794883,151.268071
1042,SYDNEY,NSW,LVR,-33.794883,151.268071
1043,SYDNEY,NSW,LVR,-33.794883,151.268071
1044,SYDNEY,NSW,LVR,-33.794883,151.268071
1045,SYDNEY,NSW,LVR,-33.794883,151.268071
1046,SYDNEY,NSW,LVR,-33.794883,151.268071
1100,SYDNEY,NSW,LVR,-33.794883,151.268071
1101,SYDNEY,NSW,LVR,-33.794883,151.268071
1105,SYDNEY,NSW,LVR,-33.794883,151.268071
1106,SYDNEY,NSW,LVR,-33.794883,151.268071
1107,SYDNEY,NSW,LVR,-33.794883,151.268071
1108,SYDNEY,NSW,LVR,-33.794883,151.268071
